0,1,2,3
0.080798954,0.29165334,0.9793543,0.0012348595
0.011512758,0.90884376,0.17714332,0.1472337
0.015365718,0.8699161,0.2640664,0.18420877
0.022552475,0.8328894,0.30212456,0.07500913
0.017779065,0.7841988,0.24204019,0.24413304
0.06945207,0.49999407,0.5919233,0.06687832
0.023154205,0.81862336,0.195225,0.63591385
0.020109557,0.815739,0.29306233,0.094110355
0.014401856,0.8605461,0.21288158,0.1503908
0.0143216355,0.89641106,0.22642201,0.18690851
0.0108659845,0.9061401,0.17397569,0.152132
0.088420026,0.37445256,0.76580274,0.02527469
0.010973083,0.8937397,0.1837317,0.12688887
0.008445318,0.9151424,0.17016506,0.077434614
0.08148259,0.3827996,0.6895754,0.044541914
0.1163087,0.37107524,0.9243045,0.007248858
0.065395534,0.53275526,0.49860474,0.0752467
0.10391552,0.36615202,0.8214231,0.0229413
0.08926198,0.32704595,0.82444274,0.017490102
0.01202926,0.90067947,0.23096617,0.08250936
0.0214492,0.85832024,0.25825587,0.072367735
0.0062898854,0.9505263,0.1643938,0.08657707
0.016410321,0.8591935,0.24699216,0.19951335
0.019756535,0.8726207,0.36606458,0.070360996
0.009035911,0.9184647,0.20775141,0.06998505
0.05772998,0.2956324,0.9706462,0.0019332696
0.00745464,0.94607186,0.16527954,0.10164632
0.007493227,0.93828887,0.17245495,0.07795959
0.08492786,0.37397432,0.7282539,0.029132362
0.011004321,0.9237854,0.17851311,0.17130318
0.015020123,0.8639819,0.21211544,0.17097816
0.08649162,0.35684425,0.75618315,0.027967516
0.07592619,0.30984777,0.8678908,0.010461401
0.07285814,0.3715239,0.6051682,0.039667085
0.016859844,0.85095215,0.21715398,0.19730741
0.017045004,0.8448737,0.23572579,0.19498667
0.034858536,0.7601849,0.33854747,0.09813601
0.0051219203,0.9565853,0.15020913,0.06450426
0.0073118797,0.9460947,0.15711413,0.08479982
0.009479326,0.9163004,0.1843165,0.10239515
0.07537817,0.43875414,0.6073077,0.06269938
0.0244324,0.80322164,0.2857526,0.09865908
0.11951129,0.4997282,0.64785784,0.054197043
0.008209129,0.944123,0.17167431,0.09881268
0.015862644,0.8558244,0.22350372,0.17969455
0.014203165,0.88451505,0.20628317,0.1787299
0.009894633,0.9310113,0.1600322,0.13732713
0.11810082,0.5070164,0.6569002,0.049233157
0.023278203,0.8398244,0.27038196,0.08751157
0.021316733,0.77680254,0.22689466,0.29061347
0.010557907,0.9066319,0.21524224,0.076137535
0.083307005,0.42098758,0.65553415,0.04838351
0.012341306,0.89985776,0.2584369,0.07168543
0.026967473,0.8107757,0.39087054,0.058199093
0.025136158,0.79321337,0.2751613,0.2548206
0.09233536,0.33171502,0.8511806,0.015300062
0.020418748,0.79858476,0.2459153,0.2393408
0.029099569,0.80533993,0.2668386,0.42450255
0.0820177,0.30789414,0.9436952,0.005358104
0.11499443,0.4400061,0.87363964,0.01912287
0.015967578,0.84250504,0.2171424,0.19072707
0.016315384,0.86902004,0.25011355,0.10563168
0.00951753,0.93444777,0.19910862,0.09289217
0.06880477,0.5605039,0.5357907,0.06870758
0.015125259,0.8753974,0.23728415,0.06970213
0.008466507,0.9147321,0.18910967,0.08957145
0.016073927,0.8990916,0.1976834,0.23572916
0.008491651,0.9307724,0.1905241,0.08756361
0.11746596,0.429052,0.9330769,0.006557888
0.07835084,0.29985228,0.97316366,0.0019931202
0.013808144,0.893343,0.2666395,0.11678996
0.080604725,0.283732,0.92330855,0.005868575
0.01339286,0.85252374,0.23573132,0.13951823
0.077653304,0.3104128,0.95422107,0.0031960465
0.07396371,0.3017385,0.9420878,0.004556942
0.018562727,0.8260486,0.23546623,0.23971395
0.026159855,0.7862047,0.26995504,0.41218662
0.033416502,0.7980753,0.30684206,0.10505596
0.034664616,0.77574456,0.35965508,0.12480649
0.010217401,0.92166007,0.2043331,0.09687447
0.006834603,0.947854,0.16063902,0.07719488
0.016117621,0.8582805,0.2086063,0.17843558
0.012252429,0.9022975,0.22063084,0.07164864
0.027951697,0.84271,0.3043542,0.15465523
0.009616129,0.91473156,0.2295681,0.07814251
0.09596798,0.37661722,0.7814719,0.026736636
0.011159019,0.90415025,0.19970578,0.12253639
0.0073762448,0.94195575,0.15681137,0.0990489
0.055087037,0.6349801,0.47090155,0.06756248
0.028649833,0.87012774,0.2595433,0.22258805
0.053079937,0.64994293,0.48565093,0.07486202
0.017566511,0.78073305,0.22386464,0.22258063
0.011787879,0.886785,0.1953878,0.15334234
0.009186249,0.9310251,0.19815053,0.08338163
0.04010559,0.70849586,0.38824192,0.090704806
0.09860406,0.42982662,0.6610794,0.07277082
0.011335684,0.8881955,0.2239124,0.064936504
0.012588634,0.8994852,0.21109197,0.17096603
0.10504325,0.46955952,0.69107157,0.04913535
0.022981152,0.8006096,0.22890534,0.31936494
0.07590141,0.37279367,0.7520665,0.027244868
0.007812147,0.93820584,0.1723861,0.08497161
0.083454944,0.5669663,0.5939518,0.08591687
0.007934203,0.9384317,0.17227504,0.07844821
0.08305048,0.39968225,0.7007828,0.04301141
0.07414438,0.3568995,0.67221403,0.03208393
0.06911108,0.29591092,0.9713685,0.0022447717
0.038296197,0.78736573,0.39067835,0.07068378
0.017150888,0.8357903,0.25412557,0.16503718
0.01607924,0.88852245,0.3187332,0.07306971
0.07887125,0.35517043,0.8006096,0.016855024
0.015014198,0.8918909,0.20240885,0.16165608
0.019389655,0.77798784,0.24649402,0.33440128
0.01792273,0.79920435,0.20657082,0.22433305
0.010666921,0.9086294,0.20988433,0.14377962
0.00662396,0.9483619,0.17061219,0.07646009
0.022543808,0.8012472,0.25877482,0.3564287
0.0075941556,0.93628484,0.16363598,0.11112876
0.110096514,0.3728327,0.8127204,0.021351082
0.009290362,0.9168625,0.19428171,0.09148851
0.02015338,0.86814857,0.22494422,0.15866074
0.012545444,0.91059375,0.19711861,0.11779066
0.022344705,0.76525766,0.27349573,0.31763762
0.01374011,0.8806792,0.24101989,0.13240077
0.06987682,0.2975505,0.9360491,0.0043625208
0.011891129,0.9207749,0.18622123,0.17617962
0.0069051413,0.94224286,0.14711632,0.08871229
0.083227515,0.4118517,0.67846155,0.04244603
0.015829561,0.8499316,0.22828832,0.21899632
0.063331544,0.6546396,0.662691,0.034837864
0.020510277,0.7532529,0.2624175,0.39301738
0.010520772,0.9012223,0.20878269,0.08204895
0.020024901,0.8291769,0.2311611,0.23599151
0.080945425,0.32258022,0.9361962,0.005241702
0.115497455,0.47369722,0.6622409,0.05298981
0.022365065,0.8342654,0.2881541,0.06880985
0.03188111,0.7964663,0.42295033,0.05150961
0.017057339,0.88780224,0.25627944,0.13694482
0.007016027,0.93406504,0.16820057,0.08164044
0.010817865,0.90962857,0.17570962,0.108573705
0.016290888,0.788869,0.25595883,0.17235562
0.07015736,0.28538907,0.9401706,0.0037814013
0.08530668,0.3482809,0.8657194,0.012411736
0.024507066,0.8501609,0.29064205,0.077550665
0.08895488,0.55929625,0.57998884,0.088257745
0.1059687,0.3315101,0.8698386,0.013263229
0.07599681,0.36333096,0.74773204,0.026458837
0.018362967,0.84740394,0.2652515,0.19849904
0.01960709,0.76496273,0.25445673,0.1897477
0.027264489,0.78918386,0.3274976,0.104743436
0.014349084,0.8757115,0.20555112,0.18094954
0.0073808297,0.9456736,0.15486026,0.108660735
0.01747458,0.78183377,0.2459898,0.19073962
0.0136084,0.8827205,0.18162104,0.18441561
0.10949431,0.41987425,0.7969201,0.027341204
0.016734924,0.83953005,0.24705358,0.17301747
0.04944097,0.6663539,0.41135567,0.07593625
0.018077416,0.8075559,0.258502,0.17708045
0.08205643,0.3277651,0.80504584,0.017498657
0.016022695,0.85308105,0.23295043,0.14065619
0.06812824,0.2825478,0.9782297,0.0011760673
0.06283972,0.2770146,0.9832226,0.0009093323
0.020875802,0.7878687,0.2386904,0.28076145
0.02449595,0.816831,0.2462592,0.35776964
0.014522655,0.89821285,0.20572318,0.11273044
0.016110377,0.85815376,0.22615804,0.13755916
0.018241877,0.8520024,0.23535599,0.19799243
0.015413013,0.88646364,0.30899295,0.071280204
0.07437618,0.31055957,0.9457448,0.0043391488
0.007242317,0.94200903,0.18582861,0.072034515
0.059409216,0.2653358,0.9767156,0.0012828227
0.018999876,0.80975634,0.24402869,0.21145539
0.017222848,0.86632204,0.24136986,0.110639
0.011684079,0.8984947,0.233319,0.12648407
0.005963352,0.94493556,0.14855172,0.08530136
0.014927497,0.8583598,0.23009163,0.1682659
0.009378355,0.9278603,0.19207986,0.076988675
0.0114014745,0.8968118,0.22083667,0.085575566
0.015848067,0.87822235,0.20087929,0.20727023
0.07417377,0.3718233,0.7397528,0.026900085
0.009589052,0.91821295,0.20377445,0.12688458
0.0155433845,0.851254,0.23064682,0.2054323
0.04695182,0.6946132,0.42375132,0.085972145
0.0146993855,0.88336664,0.26622346,0.080562435
0.020801662,0.8010478,0.25561053,0.26771477
0.008149056,0.9345633,0.17009096,0.0999083
0.011243107,0.8921159,0.17950022,0.14402013
0.010100483,0.91992027,0.20016964,0.14333063
0.010692232,0.9171668,0.20487309,0.07893913
0.016635966,0.8619726,0.2699762,0.1554222
0.09708212,0.35295305,0.8268014,0.029297313
0.020075375,0.8550991,0.33512533,0.073978886
0.074346386,0.3487996,0.79860634,0.024804138
0.01866671,0.8508099,0.29317346,0.19067898
0.016923117,0.85998136,0.21185955,0.17008369
0.020016942,0.8239514,0.25730625,0.21691318
0.0605382,0.5113433,0.50843745,0.0710674
0.009412883,0.91197884,0.18682738,0.1254947
0.040508453,0.70182836,0.4039244,0.11008504
0.007864723,0.9255678,0.16487692,0.09338211
0.06480487,0.30364385,0.8483309,0.010684956
0.021481168,0.8401872,0.32549998,0.089606546
0.010035139,0.9092167,0.21067339,0.07487057
0.09514787,0.3413953,0.7657949,0.01901662
0.032963607,0.7341905,0.3369715,0.117160596
0.013318026,0.88974965,0.21293594,0.1718339
0.11390776,0.49734655,0.705569,0.06054719
0.008613962,0.9269385,0.17697437,0.11056504
0.0087217605,0.93114036,0.17312568,0.079914294
0.015480587,0.8295731,0.2536704,0.116265886
0.04387969,0.70190334,0.38226104,0.07055384
0.009997207,0.913188,0.1780891,0.11760498
0.012803644,0.90268785,0.21710366,0.076375954
0.011639507,0.902988,0.21074986,0.14521211
0.018238382,0.8093364,0.2503063,0.2249389
0.08139943,0.34420037,0.7765406,0.026398437
0.016376557,0.8586601,0.22543347,0.18455294
0.022018608,0.82625324,0.23194534,0.3413154
0.015190875,0.87828153,0.25072396,0.09387614
0.022505904,0.81796634,0.3053835,0.08669491
0.094593585,0.51051366,0.64688957,0.06174382
0.014545678,0.9080204,0.23997027,0.09160389
0.021623291,0.84295887,0.29166088,0.1087733
0.02057392,0.7708623,0.25516433,0.25568858
0.06829431,0.30719504,0.96816814,0.0022854093
0.086720586,0.40192026,0.64242613,0.049403828
0.06814007,0.5213902,0.5590688,0.06578776
0.020972671,0.8402381,0.23726027,0.24981546
0.08282108,0.49096638,0.61787707,0.0683415
0.010943553,0.877613,0.22698218,0.09541716
0.025118046,0.8354091,0.3265539,0.13503316
0.0677722,0.5002649,0.5879077,0.05536349
0.05902634,0.5458045,0.5291869,0.076268815
0.09119445,0.49608308,0.5896008,0.064704634
0.010944659,0.91615754,0.2087765,0.15718794
0.014068784,0.89194787,0.20559065,0.1403877
0.04030225,0.6792873,0.4186815,0.07013746
0.0113663245,0.9222752,0.18729237,0.12831001
0.023413217,0.7874915,0.23148794,0.36440662
0.091150515,0.34142995,0.8638502,0.012185633
0.019255457,0.8621105,0.2789104,0.121802524
0.08209153,0.3520019,0.82396895,0.019072877
0.077738486,0.31238905,0.9118774,0.0053961864
0.020195117,0.8151402,0.24629311,0.21733263
0.023904542,0.85004324,0.23302521,0.22630905
0.0156173995,0.8304905,0.26425192,0.21214518
0.014583216,0.8464307,0.21097052,0.16986845
0.010100291,0.9289025,0.1843225,0.1001942
0.066380516,0.60982907,0.52785474,0.11370543
0.077385105,0.43467662,0.61137915,0.05157985
0.08823365,0.4576508,0.61992997,0.06215375
0.0079937475,0.9097022,0.16556343,0.09744782
0.018966714,0.8555454,0.24582629,0.07158044
0.06709206,0.4958035,0.5573388,0.0892753
0.08894277,0.46546862,0.6334955,0.082259126
0.013067845,0.89290977,0.22308818,0.08721212
0.024451744,0.810204,0.2576646,0.2631544
0.012960646,0.8638183,0.21573175,0.07965915
0.01431146,0.8545186,0.27645323,0.15178034
0.1028919,0.38301322,0.73171306,0.035630956
0.012943027,0.9126173,0.18210623,0.19220038
0.010982931,0.9112994,0.17925046,0.13645707
0.030683162,0.7654142,0.32212523,0.10033231
0.08086389,0.2953519,0.9255649,0.0055795074
0.00938549,0.90901977,0.22521517,0.080842264
0.010684054,0.9100912,0.22727408,0.1461715
0.01925509,0.77937007,0.23626119,0.28832382
0.0075663626,0.923132,0.1833462,0.07276462
0.011433369,0.91910017,0.18009706,0.14837758
0.092395164,0.5957187,0.6680406,0.046206705
0.020995466,0.8061701,0.24301143,0.2905272
0.05347349,0.6919701,0.38176897,0.08216378
0.08614364,0.46577904,0.6096194,0.06217293
0.011036813,0.915336,0.21889943,0.093589514
0.016904116,0.8705012,0.27323848,0.10148136
0.02141048,0.87684244,0.25612926,0.12857728
0.009043048,0.9301245,0.21596605,0.07472958
0.07156748,0.6720551,0.55782384,0.059842706
0.035260804,0.7283834,0.37200955,0.08642375
0.062217195,0.57362825,0.5177515,0.07669014
0.028673088,0.8293217,0.21687172,0.34115478
0.02053283,0.8190444,0.22671087,0.24147713
0.008144546,0.93345565,0.1688322,0.07259396
0.07703623,0.33416417,0.82648796,0.01402471
0.046202537,0.7347695,0.42924744,0.057454742
0.01176841,0.91057736,0.23719701,0.08097201
0.076481976,0.5296763,0.5874719,0.059488647
0.015872082,0.86834323,0.25764236,0.07817118
0.017488109,0.86028916,0.25890723,0.087685004
0.024738861,0.8089302,0.2743457,0.20590694
0.009001145,0.93729156,0.16234237,0.13675323
0.012879789,0.90922326,0.1869143,0.14389855
0.015372788,0.8722231,0.27227813,0.15985389
0.05675475,0.6160282,0.451971,0.07343751
0.026999053,0.83240014,0.3233023,0.086096704
0.0877789,0.49391815,0.60699505,0.09348488
0.08379772,0.28083703,0.9784852,0.0018031641
0.014879738,0.8840202,0.25743678,0.06608045
0.094210856,0.31079972,0.90839666,0.008667339
0.01067407,0.9054907,0.22562964,0.11933237
0.084778585,0.3828428,0.71350473,0.043759815
0.02466206,0.8574555,0.26313174,0.15974532
0.020808205,0.8604797,0.24882782,0.27105153
0.11627844,0.48492783,0.72260016,0.053487334
0.0091669075,0.9192757,0.205246,0.08729355
0.009307604,0.9072528,0.19438325,0.122041516
0.01309848,0.87266964,0.2328256,0.14317758
0.012293967,0.90112466,0.24268624,0.1478267
0.074201025,0.3248479,0.88632935,0.009090475
0.07175588,0.33799142,0.82121384,0.017094241
0.0067802602,0.951387,0.15676817,0.084990285
0.022142943,0.86700845,0.32813403,0.08059086
0.07695574,0.29824325,0.9372892,0.0041301595
0.016732406,0.84416306,0.22500494,0.19192095
0.074266136,0.33930266,0.7386867,0.02829399
0.0771155,0.3258837,0.8250675,0.015312687
0.011339018,0.8967624,0.21184616,0.091077976
0.025749896,0.822233,0.32502297,0.1317796
0.009553044,0.9179907,0.20637146,0.09272055
0.016679239,0.85318696,0.25844556,0.11118702
0.005409201,0.94900626,0.15838677,0.06599694
0.0109413285,0.9192508,0.17873491,0.15984958
0.0145225795,0.86327606,0.24809508,0.15107593
0.012866979,0.90872324,0.26164046,0.06926508
0.008816526,0.8991804,0.18102957,0.101034604
0.01967044,0.83465457,0.27844933,0.29261336
0.017222153,0.85449034,0.23183571,0.12515453
0.08635852,0.4389413,0.6781909,0.049133282
0.018992273,0.7683788,0.22997165,0.25734493
0.11646203,0.40687692,0.81210595,0.028787084
0.0149054825,0.89107406,0.21878125,0.20464347
0.028698247,0.74169356,0.22466321,0.5289963
0.008388758,0.93483466,0.1690147,0.13089083
0.086838,0.47980008,0.5969873,0.05591857
0.0768686,0.3259227,0.8417419,0.011754587
0.05076004,0.6323874,0.48009586,0.136279
0.0076191984,0.93293196,0.16289917,0.10297461
0.021879569,0.8095836,0.25428396,0.3348565
0.07937454,0.34946617,0.75616163,0.02273357
0.012208718,0.9094712,0.21025537,0.1141011
0.08389038,0.45919183,0.6380399,0.05198452
0.013331926,0.8914425,0.23770384,0.077280566
0.021524811,0.8290165,0.28346753,0.22603706
0.006437829,0.9432248,0.16141212,0.06794217
0.064907186,0.3164185,0.9765828,0.0017165784
0.009776298,0.9322678,0.17507276,0.088130094
0.033560395,0.7909194,0.2629932,0.24463117
0.013928896,0.886992,0.24006933,0.09084602
0.06885513,0.66968656,0.50884515,0.06364272
0.0677771,0.32535684,0.954094,0.0034371968
0.013576165,0.86916643,0.21783955,0.17911035
0.013237551,0.8733842,0.2451823,0.092770144
0.016356094,0.80264676,0.23197888,0.21985021
0.0284802,0.8126382,0.25907406,0.47449306
0.016583405,0.80013776,0.24480227,0.20524211
0.008444255,0.9333562,0.1608814,0.11693429
0.025131926,0.8307998,0.30763203,0.078731604
0.08496172,0.3119385,0.9094252,0.006878008
0.01765931,0.80487597,0.23200919,0.24853298
0.0077203074,0.9448605,0.16255209,0.1191979
0.06467688,0.3539957,0.76385367,0.017980307
0.11554027,0.5019139,0.7516264,0.040210377
0.011394306,0.9134492,0.22066294,0.08601942
0.008980346,0.90696627,0.20565905,0.09223335
0.014030673,0.8448765,0.22532536,0.14070413
0.022496507,0.8243932,0.22307958,0.48341998
0.0116204,0.9211557,0.16831242,0.16326296
0.026630538,0.8412844,0.27687678,0.109367006
0.027624335,0.8235503,0.31524682,0.08351649
0.010992953,0.86541003,0.2083789,0.11371192
0.04312181,0.6945044,0.43342525,0.069391266
0.010216061,0.91857505,0.20022628,0.15534008
0.06573714,0.30372983,0.9587202,0.0022315038
0.006165646,0.9535636,0.1577792,0.07689151
0.009732914,0.9366749,0.16932192,0.14606078
0.010317298,0.92091763,0.2005058,0.12052788
0.06506754,0.6326849,0.4928773,0.1243066
0.040669095,0.689445,0.37897506,0.06889087
0.024676468,0.79922354,0.21535581,0.3871713
0.011735065,0.908941,0.18755503,0.11179103
0.012167814,0.9013603,0.22713387,0.10605254
0.06561755,0.5736856,0.48535857,0.07609771
0.018128805,0.786336,0.22286578,0.24773964
0.05131812,0.64630437,0.48506454,0.065267764
0.009860078,0.9125106,0.1758499,0.12783647
0.0090599395,0.93046045,0.16044208,0.12555136
0.10532004,0.5408764,0.8199989,0.023972563
0.12107488,0.47291625,0.7374281,0.03915857
0.06841418,0.5185556,0.52410036,0.07500522
0.102768406,0.39153337,0.7259046,0.03488046
0.008119655,0.9402582,0.17924495,0.08069732
0.015402479,0.86845523,0.21332088,0.17692319
0.019703688,0.8790715,0.2120718,0.2725444
0.030386923,0.84218436,0.2969497,0.16407901
0.02047857,0.83881545,0.2637338,0.16177703
0.082316056,0.4571884,0.63099337,0.057279114
0.016753867,0.841965,0.21665002,0.17100306
0.012094593,0.8963162,0.22031891,0.14408392
0.019146077,0.86572284,0.26049528,0.19423072
0.06664548,0.50438225,0.53194207,0.07482576
0.007998181,0.92138165,0.18986402,0.07537036
0.006617575,0.9440765,0.17534988,0.07195075
0.0114263,0.9096104,0.18916225,0.1865271
0.022994263,0.79466695,0.25955886,0.31423077
0.09531558,0.33165124,0.9249846,0.0068520806
0.016556896,0.830289,0.22718751,0.1715558
0.014820108,0.8973058,0.2011384,0.2236173
0.061322186,0.5728399,0.4982703,0.07804407
0.09520605,0.37342337,0.77864873,0.028107822
0.08943643,0.30764198,0.9514012,0.004595194
0.013861496,0.88125014,0.1988925,0.19843785
0.02490044,0.8457524,0.30558857,0.13076271
0.013644508,0.9046377,0.22740802,0.08448216
0.08739844,0.34759885,0.8246566,0.019539986
0.023504477,0.80300415,0.31810674,0.07593506
0.08252759,0.34217155,0.8348454,0.015889756
0.010216967,0.91238856,0.20776239,0.09491708
0.019313537,0.8730917,0.2411966,0.1457325
0.007857026,0.9332238,0.18143386,0.117667474
0.023782698,0.7962434,0.21183972,0.23648255
0.012276852,0.8757926,0.23570645,0.13500088
0.0128106065,0.8985117,0.23129383,0.07401237
0.0660844,0.51746196,0.51456475,0.07458584
0.009683505,0.9289895,0.20095728,0.088143975
0.011580635,0.92747885,0.18481372,0.17810658
0.093266815,0.41487616,0.64662015,0.045631666
0.016084356,0.86403894,0.25528896,0.079904124
0.012243777,0.9113401,0.22709331,0.08614034
0.10935073,0.48162508,0.6953053,0.05319189
0.088063315,0.2963022,0.96267676,0.0026813995
0.016600884,0.84603614,0.23587266,0.20341986
0.010247527,0.92919433,0.176535,0.08988826
0.056335874,0.5195971,0.48229268,0.064556204
0.0123780565,0.9102554,0.30101985,0.06716258
0.008802586,0.91572833,0.2133952,0.099767774
0.04577958,0.6780616,0.37071446,0.09939914
0.0076309647,0.93516773,0.16369255,0.072295934
0.02039969,0.786331,0.21865878,0.30429673
0.01160426,0.9067325,0.22279674,0.07510111
0.081344225,0.32719788,0.822507,0.012820584
0.12545799,0.51002836,0.71574503,0.04717057
0.1004748,0.45585525,0.64419925,0.053511806
0.0087788785,0.9261899,0.1739516,0.117202505
0.020042535,0.75922376,0.2473896,0.24709441
0.04580577,0.75000226,0.41852215,0.06551462
0.010423746,0.91540015,0.19921619,0.07115871
0.022171898,0.8547365,0.25994158,0.20064473
0.023657177,0.8296711,0.27813008,0.09293083
0.06244244,0.3145391,0.85224116,0.010006019
0.089447394,0.34136757,0.80651176,0.020798827
0.06831551,0.34495917,0.7839252,0.020395296
0.0075508384,0.94109374,0.17022978,0.07405203
0.03503388,0.8167073,0.32268864,0.092857964
0.01814548,0.84178567,0.2635198,0.20839521
0.11577847,0.43441057,0.772699,0.037509914
0.012443838,0.9032499,0.2353456,0.1711642
0.044949073,0.70653254,0.41077444,0.12087653
0.0101700965,0.91062057,0.2036233,0.07777117
0.010638929,0.90709233,0.19792458,0.08744734
0.0153503865,0.87836087,0.24037035,0.10344156
0.011318351,0.88989025,0.21796349,0.10874654
0.073445655,0.4955966,0.5843205,0.07160114
0.010751305,0.8914466,0.24628155,0.111127675
0.009104122,0.9106636,0.1968445,0.08183171
0.014323286,0.8852483,0.20031497,0.1758709
0.013434396,0.8623353,0.20860247,0.17693396
0.015199132,0.83783114,0.20906805,0.17034684
0.12444895,0.46463206,0.757978,0.03539101
0.011877207,0.9002325,0.25208807,0.15085474
0.07847726,0.3109552,0.93678147,0.0042082495
0.02234909,0.7837922,0.2546415,0.22864571
0.019727811,0.74100286,0.23698097,0.28424907
0.007876237,0.9380897,0.16329743,0.10741074
0.075493574,0.29954728,0.9348893,0.0048599024
0.008760508,0.9111063,0.20431618,0.07022537
0.015840735,0.85034955,0.24822684,0.15203242
0.020648008,0.8292963,0.28079674,0.26182356
0.051510975,0.69243556,0.38809532,0.13153599
0.01649708,0.8402341,0.23308173,0.17776859
0.026175398,0.8601441,0.34197155,0.08558702
0.02731224,0.7845943,0.327443,0.073051326
0.061032657,0.2725249,0.98477954,0.0008080446
0.01004503,0.9100604,0.18326177,0.11014171
0.091807574,0.37375665,0.68230385,0.03862596
0.020007165,0.8589078,0.35775253,0.06937651
0.019260634,0.8297089,0.23704009,0.24747811
0.0077122757,0.92799896,0.19654697,0.087253764
0.038343173,0.804241,0.34847626,0.14979026
0.021219378,0.8512624,0.24839287,0.083677486
0.012225912,0.90449667,0.20648198,0.16032799
0.016990056,0.864597,0.24218942,0.15785843
0.029124465,0.8550542,0.28616458,0.17996001
0.020066371,0.7821989,0.22697145,0.20895746
0.039493732,0.73050624,0.35212368,0.11767306
0.020999582,0.7829011,0.25475723,0.3079533
0.011526951,0.91541266,0.18985377,0.1257644
0.012827745,0.90938264,0.1958377,0.16535267
0.0075674728,0.9202668,0.16789672,0.07694582
0.018966962,0.84529227,0.25101584,0.23451279
0.011434075,0.9213513,0.18548754,0.1555338
0.020269336,0.8046828,0.20092301,0.43660292
0.01365076,0.876962,0.20055331,0.17187849
0.009988359,0.91682035,0.20413007,0.1314451
0.021245277,0.7946941,0.23183006,0.297905
0.1122475,0.4140128,0.7477281,0.037006974
0.011233283,0.88665557,0.24636817,0.1279758
0.08626558,0.32470968,0.862022,0.010364756
0.05897969,0.5478738,0.5103117,0.07798515
0.022329587,0.78577805,0.23957567,0.31947297
0.07393998,0.48403746,0.540637,0.06374149
0.09521017,0.34993997,0.9381654,0.0060031116
0.010728426,0.89484817,0.18569969,0.1323268
0.011079846,0.917256,0.17389032,0.159271
0.03338875,0.7816339,0.49583715,0.06674796
0.063578166,0.5457514,0.55015,0.07333225
0.06531925,0.70157593,0.55898654,0.063351974
0.018623091,0.85230947,0.21823853,0.20537405
0.012080905,0.84839505,0.21638736,0.12389147
0.105622664,0.3891365,0.758019,0.0350951
0.010310259,0.9235397,0.17193252,0.09796884
0.018630045,0.849618,0.26473084,0.06623296
0.01695403,0.88101107,0.22461876,0.24457583
0.023420235,0.7771534,0.24970752,0.46253762
0.009238882,0.9180866,0.16911317,0.13032955
0.013337477,0.86953723,0.20512491,0.15055132
0.015793096,0.898607,0.25008023,0.08756528
0.08662618,0.3148588,0.89142895,0.0095984675
0.027354078,0.8138892,0.35142374,0.12407099
0.058760542,0.35444015,0.8736907,0.008570253
0.0836259,0.36304265,0.7841711,0.020567609
0.08520445,0.4700743,0.58684593,0.061387487
0.020643834,0.74516296,0.21463376,0.30979156
0.08679438,0.5150589,0.5908592,0.060539756
0.04088599,0.75331026,0.36524633,0.09421946
0.01644898,0.8146658,0.24239038,0.20814092
0.07347804,0.3444818,0.8181861,0.019331096
0.015409787,0.8420255,0.23387489,0.15351348
0.016575035,0.85702163,0.23460966,0.19579956
0.082716964,0.36238793,0.7788481,0.02097112
0.026240468,0.830868,0.38757965,0.057056844
0.07339937,0.44611475,0.5781951,0.051827695
0.012599539,0.8709312,0.270379,0.11034574
0.079050586,0.61214375,0.49063087,0.10834433
0.06870834,0.26886785,0.9928813,0.00050757034
0.011798204,0.8820771,0.21889178,0.107987285
0.009268412,0.9310873,0.18487692,0.08440761
0.008685631,0.91250575,0.19338302,0.102854826
0.00919412,0.9252953,0.22460684,0.069258384
0.015070462,0.8898763,0.23246591,0.16020265
0.015504006,0.89305294,0.23289128,0.11225759
0.017209517,0.88188916,0.2876882,0.077410035
0.013439326,0.8696789,0.23088567,0.15295811
0.0557209,0.5860588,0.46527615,0.07259572
0.014704346,0.8739466,0.24873203,0.18260811
0.06926429,0.5351486,0.51288265,0.065336324
0.06900951,0.6418455,0.6426362,0.04587503
0.06643526,0.33002672,0.92669123,0.005168208
0.009709186,0.9244978,0.19111846,0.10912487
0.106615946,0.4268788,0.7842783,0.03384699
0.016377771,0.8512948,0.25589237,0.1720983
0.010087409,0.9169925,0.18502413,0.116721004
0.011545706,0.915815,0.1942514,0.17164896
0.011311895,0.89959747,0.2401517,0.13485205
0.028979361,0.8380966,0.28109774,0.134612
0.017651737,0.8672435,0.26836607,0.19315869
0.014142458,0.87069035,0.25796232,0.1068456
0.018832361,0.80635494,0.24669096,0.23830536
0.09185752,0.41741192,0.68870926,0.049818136
0.05152902,0.6519825,0.41629136,0.07757478
0.011622912,0.89130104,0.20428059,0.12577349
0.10010711,0.48564854,0.6465771,0.05767888
0.013280695,0.87765634,0.18152888,0.16317397
0.026673082,0.76978445,0.31036896,0.07783816
0.07809871,0.28756255,0.96812534,0.0022730306
0.011575189,0.91524506,0.2093431,0.094623454
0.12498006,0.41417065,0.7959766,0.030223066
0.013610564,0.8865273,0.23146546,0.10428611
0.07360313,0.33408082,0.71743447,0.02970323
0.014913718,0.87583524,0.26858628,0.066939674
0.012416298,0.88210857,0.23278442,0.08646119
0.01497331,0.8703004,0.23920397,0.19180837
0.006925515,0.9428714,0.16098979,0.08671574
